Point_Index,X_Coordinate,Y_Coordinate,U_Numerical,U_Analytical,Error
2008, 3.60000000E-01, 7.80000000E-01, 3.00303704E-03, 2.92189254E-02, 2.62158884E-02
2009, 3.80000000E-01, 7.80000000E-01, 2.67198780E-03, 3.00245994E-02, 2.73526116E-02
2010, 4.00000000E-01, 7.80000000E-01, 2.89433197E-03, 3.07117800E-02, 2.78174481E-02
2011, 4.20000000E-01, 7.80000000E-01, 2.50711339E-03, 3.12777553E-02, 2.87706419E-02
2012, 4.40000000E-01, 7.80000000E-01, 2.82718076E-03, 3.17202916E-02, 2.88931108E-02
2013, 4.60000000E-01, 7.80000000E-01, 3.68952164E-03, 3.20376423E-02, 2.83481207E-02
2014, 4.80000000E-01, 7.80000000E-01, 3.29615794E-03, 3.22285551E-02, 2.89323972E-02
2015, 5.00000000E-01, 7.80000000E-01, 2.97775516E-03, 3.22922766E-02, 2.93145214E-02
2016, 5.20000000E-01, 7.80000000E-01, 2.65457098E-03, 3.22285551E-02, 2.95739841E-02
2017, 5.40000000E-01, 7.80000000E-01, 2.86743206E-03, 3.20376423E-02, 2.91702103E-02
2018, 5.60000000E-01, 7.80000000E-01, 3.06470778E-03, 3.17202916E-02, 2.86555838E-02
2019, 5.80000000E-01, 7.80000000E-01, 3.12583626E-03, 3.12777553E-02, 2.81519191E-02
2020, 6.00000000E-01, 7.80000000E-01, 2.78747267E-03, 3.07117800E-02, 2.79243074E-02
2021, 6.20000000E-01, 7.80000000E-01, 2.64301752E-03, 3.00245994E-02, 2.73815819E-02
2022, 6.40000000E-01, 7.80000000E-01, 2.64904218E-03, 2.92189254E-02, 2.65698832E-02
2023, 6.60000000E-01, 7.80000000E-01, 2.73863465E-03, 2.82979377E-02, 2.55593030E-02
2024, 6.80000000E-01, 7.80000000E-01, 2.78981473E-03, 2.72652709E-02, 2.44754561E-02
2025, 7.00000000E-01, 7.80000000E-01, 2.74906262E-03, 2.61250005E-02, 2.33759379E-02
2026, 7.20000000E-01, 7.80000000E-01, 2.36106074E-03, 2.48816267E-02, 2.25205660E-02
2027, 7.40000000E-01, 7.80000000E-01, 2.21348409E-03, 2.35400565E-02, 2.13265724E-02
2028, 7.60000000E-01, 7.80000000E-01, 2.30288943E-03, 2.21055845E-02, 1.98026950E-02
2029, 7.80000000E-01, 7.80000000E-01, 2.39901680E-03, 2.05838718E-02, 1.81848550E-02
2030, 8.00000000E-01, 7.80000000E-01, 2.33889839E-03, 1.89809239E-02, 1.66420255E-02
2031, 8.20000000E-01, 7.80000000E-01, 2.10227697E-03, 1.73030671E-02, 1.52007901E-02
2032, 8.40000000E-01, 7.80000000E-01, 1.75394374E-03, 1.55569229E-02, 1.38029791E-02
2033, 8.60000000E-01, 7.80000000E-01, 1.65361248E-03, 1.37493826E-02, 1.20957702E-02
2034, 8.80000000E-01, 7.80000000E-01, 1.70589202E-03, 1.18875799E-02, 1.01816878E-02
2035, 9.00000000E-01, 7.80000000E-01, 1.71020456E-03, 9.97886224E-03, 8.26865769E-03
2036, 9.20000000E-01, 7.80000000E-01, 1.41190180E-03, 8.03076261E-03, 6.61886082E-03
2037, 9.40000000E-01, 7.80000000E-01, 1.02861153E-03, 6.05096923E-03, 5.02235770E-03
2038, 9.60000000E-01, 7.80000000E-01, 6.52385689E-04, 4.04729544E-03, 3.39490975E-03
2039, 9.80000000E-01, 7.80000000E-01, 4.47040234E-04, 2.02764882E-03, 1.58060859E-03
2040, 1.00000000E+00, 7.80000000E-01, 0.00000000E+00, 3.95466331E-18, 3.95466331E-18
2041, 0.00000000E+00, 8.00000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
2042, 2.00000000E-02, 8.00000000E-01, 5.30852527E-04, 1.86974776E-03, 1.33889523E-03
2043, 4.00000000E-02, 8.00000000E-01, 8.66111499E-04, 3.73211647E-03, 2.86600497E-03
2044, 6.00000000E-02, 8.00000000E-01, 9.63690387E-04, 5.57975623E-03, 4.61606584E-03
2045, 8.00000000E-02, 8.00000000E-01, 8.92666621E-04, 7.40537524E-03, 6.51270862E-03
2046, 1.00000000E-01, 8.00000000E-01, 1.24408931E-03, 9.20176861E-03, 7.95767930E-03
2047, 1.20000000E-01, 8.00000000E-01, 1.48814465E-03, 1.09618468E-02, 9.47370216E-03
2048, 1.40000000E-01, 8.00000000E-01, 1.69529869E-03, 1.26786636E-02, 1.09833649E-02
2049, 1.60000000E-01, 8.00000000E-01, 1.83831702E-03, 1.43454435E-02, 1.25071265E-02
2050, 1.80000000E-01, 8.00000000E-01, 1.74100678E-03, 1.59556085E-02, 1.42146017E-02
2051, 2.00000000E-01, 8.00000000E-01, 1.64471771E-03, 1.75028040E-02, 1.58580863E-02
2052, 2.20000000E-01, 8.00000000E-01, 1.97873389E-03, 1.89809239E-02, 1.70021900E-02
2053, 2.40000000E-01, 8.00000000E-01, 2.18256787E-03, 2.03841348E-02, 1.82015669E-02
2054, 2.60000000E-01, 8.00000000E-01, 2.27985499E-03, 2.17068988E-02, 1.94270439E-02
2055, 2.80000000E-01, 8.00000000E-01, 2.32594851E-03, 2.29439956E-02, 2.06180471E-02
2056, 3.00000000E-01, 8.00000000E-01, 2.14142678E-03, 2.40905430E-02, 2.19491162E-02
2057, 3.20000000E-01, 8.00000000E-01, 2.04975117E-03, 2.51420160E-02, 2.30922648E-02
2058, 3.40000000E-01, 8.00000000E-01, 2.42271472E-03, 2.60942649E-02, 2.36715502E-02
2059, 3.60000000E-01, 8.00000000E-01, 2.71506536E-03, 2.69435317E-02, 2.42284663E-02
2060, 3.80000000E-01, 8.00000000E-01, 2.81254508E-03, 2.76864646E-02, 2.48739196E-02
2061, 4.00000000E-01, 8.00000000E-01, 2.70572297E-03, 2.83201318E-02, 2.56144088E-02
2062, 4.20000000E-01, 8.00000000E-01, 2.48073805E-03, 2.88420323E-02, 2.63612942E-02
2063, 4.40000000E-01, 8.00000000E-01, 2.44117653E-03, 2.92501065E-02, 2.68089300E-02
2064, 4.60000000E-01, 8.00000000E-01, 2.91349081E-03, 2.95427439E-02, 2.66292531E-02
2065, 4.80000000E-01, 8.00000000E-01, 3.04534175E-03, 2.97187896E-02, 2.66734478E-02
2066, 5.00000000E-01, 8.00000000E-01, 2.93389711E-03, 2.97775487E-02, 2.68436516E-02
2067, 5.20000000E-01, 8.00000000E-01, 2.77674695E-03, 2.97187896E-02, 2.69420426E-02
2068, 5.40000000E-01, 8.00000000E-01, 2.56953397E-03, 2.95427439E-02, 2.69732099E-02
2069, 5.60000000E-01, 8.00000000E-01, 2.38638536E-03, 2.92501065E-02, 2.68637211E-02
2070, 5.80000000E-01, 8.00000000E-01, 2.65973971E-03, 2.88420323E-02, 2.61822926E-02
2071, 6.00000000E-01, 8.00000000E-01, 2.81290444E-03, 2.83201318E-02, 2.55072273E-02
2072, 6.20000000E-01, 8.00000000E-01, 2.84344497E-03, 2.76864646E-02, 2.48430197E-02
2073, 6.40000000E-01, 8.00000000E-01, 2.69224627E-03, 2.69435317E-02, 2.42512854E-02
2074, 6.60000000E-01, 8.00000000E-01, 2.42289972E-03, 2.60942649E-02, 2.36713652E-02
2075, 6.80000000E-01, 8.00000000E-01, 2.18531480E-03, 2.51420160E-02, 2.29567012E-02
2076, 7.00000000E-01, 8.00000000E-01, 2.34208884E-03, 2.40905430E-02, 2.17484541E-02
2077, 7.20000000E-01, 8.00000000E-01, 2.30075559E-03, 2.29439956E-02, 2.06432401E-02
2078, 7.40000000E-01, 8.00000000E-01, 2.10684754E-03, 2.17068988E-02, 1.96000513E-02
2079, 7.60000000E-01, 8.00000000E-01, 2.50399612E-03, 2.03841348E-02, 1.78801387E-02
2080, 7.80000000E-01, 8.00000000E-01, 2.36113789E-03, 1.89809239E-02, 1.66197860E-02
2081, 8.00000000E-01, 8.00000000E-01, 2.17812377E-03, 1.75028040E-02, 1.53246802E-02
2082, 8.20000000E-01, 8.00000000E-01, 1.81882684E-03, 1.59556085E-02, 1.41367817E-02
2083, 8.40000000E-01, 8.00000000E-01, 1.78395423E-03, 1.43454435E-02, 1.25614893E-02
2084, 8.60000000E-01, 8.00000000E-01, 1.67473463E-03, 1.26786636E-02, 1.10039290E-02
2085, 8.80000000E-01, 8.00000000E-01, 1.89669137E-03, 1.09618468E-02, 9.06515544E-03
2086, 9.00000000E-01, 8.00000000E-01, 1.76239963E-03, 9.20176861E-03, 7.43936898E-03
2087, 9.20000000E-01, 8.00000000E-01, 1.45808698E-03, 7.40537524E-03, 5.94728826E-03
2088, 9.40000000E-01, 8.00000000E-01, 9.65073861E-04, 5.57975623E-03, 4.61468237E-03
2089, 9.60000000E-01, 8.00000000E-01, 7.07787933E-04, 3.73211647E-03, 3.02432854E-03
2090, 9.80000000E-01, 8.00000000E-01, 3.29095696E-04, 1.86974776E-03, 1.54065206E-03
2091, 1.00000000E+00, 8.00000000E-01, 0.00000000E+00, 3.64669798E-18, 3.64669798E-18
2092, 0.00000000E+00, 8.20000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
2093, 2.00000000E-02, 8.20000000E-01, 4.17701810E-04, 1.70446765E-03, 1.28676584E-03
2094, 4.00000000E-02, 8.20000000E-01, 6.16523398E-04, 3.40220854E-03, 2.78568515E-03
2095, 6.00000000E-02, 8.20000000E-01, 8.70012322E-04, 5.08652248E-03, 4.21651015E-03
2096, 8.00000000E-02, 8.20000000E-01, 1.09294758E-03, 6.75076223E-03, 5.65781465E-03
2097, 1.00000000E-01, 8.20000000E-01, 1.57963597E-03, 8.38835980E-03, 6.80872383E-03
2098, 1.20000000E-01, 8.20000000E-01, 1.57299457E-03, 9.99285236E-03, 8.41985779E-03
2099, 1.40000000E-01, 8.20000000E-01, 1.30626039E-03, 1.15579077E-02, 1.02516473E-02
2100, 1.60000000E-01, 8.20000000E-01, 1.36267873E-03, 1.30773492E-02, 1.17146705E-02
2101, 1.80000000E-01, 8.20000000E-01, 1.55098922E-03, 1.45451805E-02, 1.29941912E-02
2102, 2.00000000E-01, 8.20000000E-01, 1.66350862E-03, 1.59556085E-02, 1.42920999E-02
2103, 2.20000000E-01, 8.20000000E-01, 2.23682829E-03, 1.73030671E-02, 1.50662388E-02
2104, 2.40000000E-01, 8.20000000E-01, 2.12183615E-03, 1.85822383E-02, 1.64604021E-02
2105, 2.60000000E-01, 8.20000000E-01, 1.69631962E-03, 1.97880739E-02, 1.80917543E-02
2106, 2.80000000E-01, 8.20000000E-01, 1.70100433E-03, 2.09158151E-02, 1.92148108E-02
2107, 3.00000000E-01, 8.20000000E-01, 1.82718462E-03, 2.19610111E-02, 2.01338265E-02
2108, 3.20000000E-01, 8.20000000E-01, 1.96589195E-03, 2.29195370E-02, 2.09536450E-02
2109, 3.40000000E-01, 8.20000000E-01, 2.54316819E-03, 2.37876100E-02, 2.12444418E-02
2110, 3.60000000E-01, 8.20000000E-01, 2.71654790E-03, 2.45618041E-02, 2.18452562E-02
2111, 3.80000000E-01, 8.20000000E-01, 2.37738601E-03, 2.52390640E-02, 2.28616780E-02
2112, 4.00000000E-01, 8.20000000E-01, 2.07492199E-03, 2.58167169E-02, 2.37417949E-02
2113, 4.20000000E-01, 8.20000000E-01, 2.12128652E-03, 2.62924830E-02, 2.41711964E-02
2114, 4.40000000E-01, 8.20000000E-01, 2.38941212E-03, 2.66644846E-02, 2.42750725E-02
2115, 4.60000000E-01, 8.20000000E-01, 3.00050705E-03, 2.69312537E-02, 2.39307467E-02
2116, 4.80000000E-01, 8.20000000E-01, 2.74556247E-03, 2.70917375E-02, 2.43461750E-02
2117, 5.00000000E-01, 8.20000000E-01, 2.22276477E-03, 2.71453025E-02, 2.49225378E-02
2118, 5.20000000E-01, 8.20000000E-01, 2.17359060E-03, 2.70917375E-02, 2.49181469E-02
2119, 5.40000000E-01, 8.20000000E-01, 2.20002754E-03, 2.69312537E-02, 2.47312262E-02
2120, 5.60000000E-01, 8.20000000E-01, 2.15798914E-03, 2.66644846E-02, 2.45064955E-02
2121, 5.80000000E-01, 8.20000000E-01, 2.61095873E-03, 2.62924830E-02, 2.36815242E-02
2122, 6.00000000E-01, 8.20000000E-01, 2.74253128E-03, 2.58167169E-02, 2.30741856E-02
2123, 6.20000000E-01, 8.20000000E-01, 2.49464020E-03, 2.52390640E-02, 2.27444238E-02
2124, 6.40000000E-01, 8.20000000E-01, 2.06724426E-03, 2.45618041E-02, 2.24945598E-02
2125, 6.60000000E-01, 8.20000000E-01, 1.97269214E-03, 2.37876100E-02, 2.18149178E-02
2126, 6.80000000E-01, 8.20000000E-01, 2.00401971E-03, 2.29195370E-02, 2.09155173E-02
2127, 7.00000000E-01, 8.20000000E-01, 2.33650829E-03, 2.19610111E-02, 1.96245028E-02
2128, 7.20000000E-01, 8.20000000E-01, 2.10493576E-03, 2.09158151E-02, 1.88108793E-02
2129, 7.40000000E-01, 8.20000000E-01, 1.78262548E-03, 1.97880739E-02, 1.80054485E-02
2130, 7.60000000E-01, 8.20000000E-01, 1.76581126E-03, 1.85822383E-02, 1.68164270E-02
2131, 7.80000000E-01, 8.20000000E-01, 1.75408441E-03, 1.73030671E-02, 1.55489826E-02
2132, 8.00000000E-01, 8.20000000E-01, 1.54585980E-03, 1.59556085E-02, 1.44097487E-02
2133, 8.20000000E-01, 8.20000000E-01, 1.63264605E-03, 1.45451805E-02, 1.29125344E-02
2134, 8.40000000E-01, 8.20000000E-01, 1.68256206E-03, 1.30773492E-02, 1.13947872E-02
2135, 8.60000000E-01, 8.20000000E-01, 1.65782767E-03, 1.15579077E-02, 9.90008002E-03
2136, 8.80000000E-01, 8.20000000E-01, 1.31670401E-03, 9.99285236E-03, 8.67614835E-03
2137, 9.00000000E-01, 8.20000000E-01, 1.15134254E-03, 8.38835980E-03, 7.23701726E-03
2138, 9.20000000E-01, 8.20000000E-01, 9.22267069E-04, 6.75076223E-03, 5.82849516E-03
2139, 9.40000000E-01, 8.20000000E-01, 6.87101204E-04, 5.08652248E-03, 4.39942127E-03
2140, 9.60000000E-01, 8.20000000E-01, 4.99846880E-04, 3.40220854E-03, 2.90236166E-03
2141, 9.80000000E-01, 8.20000000E-01, 4.21835415E-04, 1.70446765E-03, 1.28263223E-03
2142, 1.00000000E+00, 8.20000000E-01, 0.00000000E+00, 3.32434079E-18, 3.32434079E-18
2143, 0.00000000E+00, 8.40000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
2144, 2.00000000E-02, 8.40000000E-01, 4.06978356E-04, 1.53246079E-03, 1.12548243E-03
2145, 4.00000000E-02, 8.40000000E-01, 7.42755900E-04, 3.05887365E-03, 2.31611775E-03
2146, 6.00000000E-02, 8.40000000E-01, 1.08228642E-03, 4.57321454E-03, 3.49092812E-03
2147, 8.00000000E-02, 8.40000000E-01, 9.24704769E-04, 6.06950704E-03, 5.14480227E-03
2148, 1.00000000E-01, 8.40000000E-01, 9.57826082E-04, 7.54184597E-03, 6.58401989E-03
2149, 1.20000000E-01, 8.40000000E-01, 1.01944557E-03, 8.98442068E-03, 7.96497511E-03
2150, 1.40000000E-01, 8.40000000E-01, 1.25102475E-03, 1.03915380E-02, 9.14051323E-03
2151, 1.60000000E-01, 8.40000000E-01, 1.37642569E-03, 1.17576446E-02, 1.03812189E-02
2152, 1.80000000E-01, 8.40000000E-01, 1.56940142E-03, 1.30773492E-02, 1.15079478E-02
2153, 2.00000000E-01, 8.40000000E-01, 1.31079339E-03, 1.43454435E-02, 1.30346501E-02
2154, 2.20000000E-01, 8.40000000E-01, 1.50977120E-03, 1.55569229E-02, 1.40471517E-02
2155, 2.40000000E-01, 8.40000000E-01, 1.42158581E-03, 1.67070062E-02, 1.52854204E-02
2156, 2.60000000E-01, 8.40000000E-01, 1.52173552E-03, 1.77911546E-02, 1.62694190E-02
2157, 2.80000000E-01, 8.40000000E-01, 1.65173752E-03, 1.88050894E-02, 1.71533519E-02
2158, 3.00000000E-01, 8.40000000E-01, 1.65158761E-03, 1.97448091E-02, 1.80932215E-02
2159, 3.20000000E-01, 8.40000000E-01, 1.58969032E-03, 2.06066051E-02, 1.90169148E-02
2160, 3.40000000E-01, 8.40000000E-01, 2.08483982E-03, 2.13870762E-02, 1.93022364E-02
2161, 3.60000000E-01, 8.40000000E-01, 2.27650291E-03, 2.20831423E-02, 1.98066394E-02
2162, 3.80000000E-01, 8.40000000E-01, 1.99473081E-03, 2.26920563E-02, 2.06973255E-02
2163, 4.00000000E-01, 8.40000000E-01, 1.81248712E-03, 2.32114152E-02, 2.13989281E-02
2164, 4.20000000E-01, 8.40000000E-01, 2.07103165E-03, 2.36391692E-02, 2.15681375E-02
2165, 4.40000000E-01, 8.40000000E-01, 2.34511087E-03, 2.39736302E-02, 2.16285193E-02
2166, 4.60000000E-01, 8.40000000E-01, 2.15368705E-03, 2.42134782E-02, 2.20597912E-02
2167, 4.80000000E-01, 8.40000000E-01, 1.99341462E-03, 2.43577667E-02, 2.23643521E-02
2168, 5.00000000E-01, 8.40000000E-01, 2.07330175E-03, 2.44059262E-02, 2.23326245E-02
2169, 5.20000000E-01, 8.40000000E-01, 2.24190011E-03, 2.43577667E-02, 2.21158666E-02
2170, 5.40000000E-01, 8.40000000E-01, 2.00479513E-03, 2.42134782E-02, 2.22086831E-02
2171, 5.60000000E-01, 8.40000000E-01, 1.79531061E-03, 2.39736302E-02, 2.21783196E-02
2172, 5.80000000E-01, 8.40000000E-01, 2.17337790E-03, 2.36391692E-02, 2.14657913E-02
2173, 6.00000000E-01, 8.40000000E-01, 2.32038140E-03, 2.32114152E-02, 2.08910338E-02
2174, 6.20000000E-01, 8.40000000E-01, 1.97126683E-03, 2.26920563E-02, 2.07207895E-02
2175, 6.40000000E-01, 8.40000000E-01, 1.71317805E-03, 2.20831423E-02, 2.03699643E-02
2176, 6.60000000E-01, 8.40000000E-01, 1.83750024E-03, 2.13870762E-02, 1.95495760E-02
2177, 6.80000000E-01, 8.40000000E-01, 1.99999003E-03, 2.06066051E-02, 1.86066150E-02
2178, 7.00000000E-01, 8.40000000E-01, 1.79230138E-03, 1.97448091E-02, 1.79525077E-02
2179, 7.20000000E-01, 8.40000000E-01, 1.57238654E-03, 1.88050894E-02, 1.72327028E-02
2180, 7.40000000E-01, 8.40000000E-01, 1.60678408E-03, 1.77911546E-02, 1.61843705E-02
2181, 7.60000000E-01, 8.40000000E-01, 1.71839699E-03, 1.67070062E-02, 1.49886092E-02
2182, 7.80000000E-01, 8.40000000E-01, 1.51361163E-03, 1.55569229E-02, 1.40433112E-02
2183, 8.00000000E-01, 8.40000000E-01, 1.25889916E-03, 1.43454435E-02, 1.30865444E-02
2184, 8.20000000E-01, 8.40000000E-01, 1.37002083E-03, 1.30773492E-02, 1.17073284E-02
2185, 8.40000000E-01, 8.40000000E-01, 1.42801996E-03, 1.17576446E-02, 1.03296247E-02
2186, 8.60000000E-01, 8.40000000E-01, 1.19019403E-03, 1.03915380E-02, 9.20134396E-03
2187, 8.80000000E-01, 8.40000000E-01, 9.66861159E-04, 8.98442068E-03, 8.01755952E-03
2188, 9.00000000E-01, 8.40000000E-01, 9.17037035E-04, 7.54184597E-03, 6.62480894E-03
2189, 9.20000000E-01, 8.40000000E-01, 8.99092701E-04, 6.06950704E-03, 5.17041434E-03
2190, 9.40000000E-01, 8.40000000E-01, 6.90868903E-04, 4.57321454E-03, 3.88234564E-03
2191, 9.60000000E-01, 8.40000000E-01, 4.24741441E-04, 3.05887365E-03, 2.63413221E-03
2192, 9.80000000E-01, 8.40000000E-01, 2.30675509E-04, 1.53246079E-03, 1.30178528E-03
2193, 1.00000000E+00, 8.40000000E-01, 0.00000000E+00, 2.98886395E-18, 2.98886395E-18
2194, 0.00000000E+00, 8.60000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
2195, 2.00000000E-02, 8.60000000E-01, 2.02210091E-04, 1.35440600E-03, 1.15219591E-03
2196, 4.00000000E-02, 8.60000000E-01, 5.04161244E-04, 2.70346679E-03, 2.19930554E-03
2197, 6.00000000E-02, 8.60000000E-01, 6.89842922E-04, 4.04185822E-03, 3.35201530E-03
2198, 8.00000000E-02, 8.60000000E-01, 7.15200718E-04, 5.36429829E-03, 4.64909757E-03
2199, 1.00000000E-01, 8.60000000E-01, 7.07588061E-04, 6.66556792E-03, 5.95797986E-03
2200, 1.20000000E-01, 8.60000000E-01, 9.04275150E-04, 7.94053160E-03, 7.03625645E-03
2201, 1.40000000E-01, 8.60000000E-01, 1.07224806E-03, 9.18415763E-03, 8.11190957E-03
2202, 1.60000000E-01, 8.60000000E-01, 1.00480178E-03, 1.03915380E-02, 9.38673620E-03
2203, 1.80000000E-01, 8.60000000E-01, 1.06185491E-03, 1.15579077E-02, 1.04960528E-02
2204, 2.00000000E-01, 8.60000000E-01, 1.28470079E-03, 1.26786636E-02, 1.13939628E-02
2205, 2.20000000E-01, 8.60000000E-01, 1.31880404E-03, 1.37493826E-02, 1.24305786E-02
2206, 2.40000000E-01, 8.60000000E-01, 1.09041473E-03, 1.47658391E-02, 1.36754244E-02
2207, 2.60000000E-01, 8.60000000E-01, 1.13893483E-03, 1.57240216E-02, 1.45850868E-02
2208, 2.80000000E-01, 8.60000000E-01, 1.40680604E-03, 1.66201486E-02, 1.52133425E-02
2209, 3.00000000E-01, 8.60000000E-01, 1.43342830E-03, 1.74506834E-02, 1.60172551E-02
2210, 3.20000000E-01, 8.60000000E-01, 1.43936160E-03, 1.82123483E-02, 1.67729867E-02
2211, 3.40000000E-01, 8.60000000E-01, 1.60470036E-03, 1.89021374E-02, 1.72974371E-02
2212, 3.60000000E-01, 8.60000000E-01, 1.80332702E-03, 1.95173284E-02, 1.77140014E-02
2213, 3.80000000E-01, 8.60000000E-01, 1.71918070E-03, 2.00554935E-02, 1.83363128E-02
2214, 4.00000000E-01, 8.60000000E-01, 1.70488851E-03, 2.05145087E-02, 1.88096201E-02
2215, 4.20000000E-01, 8.60000000E-01, 1.76290373E-03, 2.08925624E-02, 1.91296587E-02
2216, 4.40000000E-01, 8.60000000E-01, 1.84249793E-03, 2.11881628E-02, 1.93456649E-02
2217, 4.60000000E-01, 8.60000000E-01, 1.65026907E-03, 2.14001432E-02, 1.97498741E-02
2218, 4.80000000E-01, 8.60000000E-01, 1.71141656E-03, 2.15276670E-02, 1.98162504E-02
2219, 5.00000000E-01, 8.60000000E-01, 1.74563877E-03, 2.15702309E-02, 1.98245921E-02
2220, 5.20000000E-01, 8.60000000E-01, 1.78616659E-03, 2.15276670E-02, 1.97415004E-02
2221, 5.40000000E-01, 8.60000000E-01, 1.57779118E-03, 2.14001432E-02, 1.98223520E-02
2222, 5.60000000E-01, 8.60000000E-01, 1.61715920E-03, 2.11881628E-02, 1.95710036E-02
2223, 5.80000000E-01, 8.60000000E-01, 1.69673558E-03, 2.08925624E-02, 1.91958268E-02
2224, 6.00000000E-01, 8.60000000E-01, 1.75485074E-03, 2.05145087E-02, 1.87596579E-02
2225, 6.20000000E-01, 8.60000000E-01, 1.51789984E-03, 2.00554935E-02, 1.85375936E-02
2226, 6.40000000E-01, 8.60000000E-01, 1.52952690E-03, 1.95173284E-02, 1.79878015E-02
2227, 6.60000000E-01, 8.60000000E-01, 1.53925243E-03, 1.89021374E-02, 1.73628850E-02
2228, 6.80000000E-01, 8.60000000E-01, 1.54764559E-03, 1.82123483E-02, 1.66647027E-02
2229, 7.00000000E-01, 8.60000000E-01, 1.33828637E-03, 1.74506834E-02, 1.61123970E-02
2230, 7.20000000E-01, 8.60000000E-01, 1.34832441E-03, 1.66201486E-02, 1.52718241E-02
2231, 7.40000000E-01, 8.60000000E-01, 1.34022043E-03, 1.57240216E-02, 1.43838012E-02
2232, 7.60000000E-01, 8.60000000E-01, 1.31634824E-03, 1.47658391E-02, 1.34494909E-02
2233, 7.80000000E-01, 8.60000000E-01, 1.10990019E-03, 1.37493826E-02, 1.26394824E-02
2234, 8.00000000E-01, 8.60000000E-01, 1.08826899E-03, 1.26786636E-02, 1.15903946E-02
2235, 8.20000000E-01, 8.60000000E-01, 1.07340563E-03, 1.15579077E-02, 1.04845021E-02
2236, 8.40000000E-01, 8.60000000E-01, 1.02673853E-03, 1.03915380E-02, 9.36479945E-03
2237, 8.60000000E-01, 8.60000000E-01, 8.21799467E-04, 9.18415763E-03, 8.36235816E-03
2238, 8.80000000E-01, 8.60000000E-01, 7.83781564E-04, 7.94053160E-03, 7.15675004E-03
2239, 9.00000000E-01, 8.60000000E-01, 7.21627755E-04, 6.66556792E-03, 5.94394016E-03
2240, 9.20000000E-01, 8.60000000E-01, 6.12131232E-04, 5.36429829E-03, 4.75216706E-03
2241, 9.40000000E-01, 8.60000000E-01, 4.22040534E-04, 4.04185822E-03, 3.61981769E-03
2242, 9.60000000E-01, 8.60000000E-01, 3.49117640E-04, 2.70346679E-03, 2.35434915E-03
2243, 9.80000000E-01, 8.60000000E-01, 2.26894829E-04, 1.35440600E-03, 1.12751118E-03
2244, 1.00000000E+00, 8.60000000E-01, 0.00000000E+00, 2.64159142E-18, 2.64159142E-18
2245, 0.00000000E+00, 8.80000000E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00
2246, 2.00000000E-02, 8.80000000E-01, 1.39248770E-04, 1.17100600E-03, 1.03175723E-03
2247, 4.00000000E-02, 8.80000000E-01, 2.82973309E-04, 2.33739057E-03, 2.05441726E-03
2248, 6.00000000E-02, 8.80000000E-01, 4.69540313E-04, 3.49455053E-03, 3.02501022E-03
2249, 8.00000000E-02, 8.80000000E-01, 5.26500515E-04, 4.63791910E-03, 4.11141858E-03
2250, 1.00000000E-01, 8.80000000E-01, 5.86903954E-04, 5.76298392E-03, 5.17607996E-03
2251, 1.20000000E-01, 8.80000000E-01, 6.63473726E-04, 6.86530487E-03, 6.20183114E-03
2252, 1.40000000E-01, 8.80000000E-01, 7.98071341E-04, 7.94053160E-03, 7.14246026E-03
2253, 1.60000000E-01, 8.80000000E-01, 7.93327155E-04, 8.98442068E-03, 8.19109353E-03
2254, 1.80000000E-01, 8.80000000E-01, 8.91914348E-04, 9.99285236E-03, 9.10093801E-03
2255, 2.00000000E-01, 8.80000000E-01, 9.86455459E-04, 1.09618468E-02, 9.97539135E-03
2256, 2.20000000E-01, 8.80000000E-01, 1.07170782E-03, 1.18875799E-02, 1.08158720E-02
2257, 2.40000000E-01, 8.80000000E-01, 9.88568736E-04, 1.27663981E-02, 1.17778293E-02
2258, 2.60000000E-01, 8.80000000E-01, 1.05067126E-03, 1.35948331E-02, 1.25441619E-02
2259, 2.80000000E-01, 8.80000000E-01, 1.14972095E-03, 1.43696156E-02, 1.32198947E-02
2260, 3.00000000E-01, 8.80000000E-01, 1.25417828E-03, 1.50876878E-02, 1.38335095E-02
2261, 3.20000000E-01, 8.80000000E-01, 1.20777421E-03, 1.57462157E-02, 1.45384415E-02
2262, 3.40000000E-01, 8.80000000E-01, 1.30751534E-03, 1.63426005E-02, 1.50350852E-02
2263, 3.60000000E-01, 8.80000000E-01, 1.41101121E-03, 1.68744886E-02, 1.54634774E-02
2264, 3.80000000E-01, 8.80000000E-01, 1.49950544E-03, 1.73397808E-02, 1.58402753E-02
2265, 4.00000000E-01, 8.80000000E-01, 1.49745599E-03, 1.77366407E-02, 1.62391847E-02
2266, 4.20000000E-01, 8.80000000E-01, 1.47201490E-03, 1.80635023E-02, 1.65914874E-02
2267, 4.40000000E-01, 8.80000000E-01, 1.40375099E-03, 1.83190754E-02, 1.69153244E-02
2268, 4.60000000E-01, 8.80000000E-01, 1.49991782E-03, 1.85023516E-02, 1.70024337E-02
2269, 4.80000000E-01, 8.80000000E-01, 1.50616380E-03, 1.86126074E-02, 1.71064436E-02
2270, 5.00000000E-01, 8.80000000E-01, 1.47265793E-03, 1.86494077E-02, 1.71767498E-02
